status,nodeid,test_file,domain
error,tests/test_u3b2_live_db_import_preview_validate.py::TestPreviewLiveDB::test_preview_response_sample_rows_only_5,tests/test_u3b2_live_db_import_preview_validate.py,MIGRATION_REPORTING
error,tests/test_u3b2_live_db_import_preview_validate.py::TestValidateLiveDB::test_validate_updates_import_run_status,tests/test_u3b2_live_db_import_preview_validate.py,MIGRATION_REPORTING
error,tests/test_u3b2_live_db_import_preview_validate.py::TestValidateLiveDB::test_validate_6_row_csv_catches_row_6_error,tests/test_u3b2_live_db_import_preview_validate.py,MIGRATION_REPORTING
error,tests/test_u3b2_live_db_import_preview_validate.py::TestValidateLiveDB::test_validate_duplicate_sku_detected_live,tests/test_u3b2_live_db_import_preview_validate.py,MIGRATION_REPORTING
error,tests/test_u3b2_live_db_import_preview_validate.py::TestNoSkuWrites::test_preview_does_not_write_skus,tests/test_u3b2_live_db_import_preview_validate.py,MIGRATION_REPORTING
error,tests/test_u3b2_live_db_import_preview_validate.py::TestNoSkuWrites::test_validate_does_not_write_skus,tests/test_u3b2_live_db_import_preview_validate.py,MIGRATION_REPORTING
error,tests/test_u3b2_live_db_import_preview_validate.py::TestNoSkuWrites::test_inventory_and_pricing_unchanged,tests/test_u3b2_live_db_import_preview_validate.py,MIGRATION_REPORTING
error,tests/test_u3b2_live_db_import_preview_validate.py::TestFullRoundtrip::test_complete_import_pipeline,tests/test_u3b2_live_db_import_preview_validate.py,MIGRATION_REPORTING
error,tests/test_u3c_live_db_apply.py::TestApplySuccess::test_apply_creates_skus_in_db,tests/test_u3c_live_db_apply.py,MIGRATION_REPORTING
error,tests/test_u3c_live_db_apply.py::TestApplySuccess::test_apply_single_sku,tests/test_u3c_live_db_apply.py,MIGRATION_REPORTING
error,tests/test_u3c_live_db_apply.py::TestSkipDuplicate::test_skip_existing_sku_code,tests/test_u3c_live_db_apply.py,MIGRATION_REPORTING
error,tests/test_u3c_live_db_apply.py::TestFailDuplicate::test_fail_on_existing_sku_rolls_back,tests/test_u3c_live_db_apply.py,MIGRATION_REPORTING
error,tests/test_u3c_live_db_apply.py::TestSecondApplyRejected::test_second_apply_returns_409,tests/test_u3c_live_db_apply.py,MIGRATION_REPORTING
error,tests/test_u3c_live_db_apply.py::TestNoSideEffectWrites::test_apply_does_not_write_inventory,tests/test_u3c_live_db_apply.py,MIGRATION_REPORTING
error,tests/test_u3c_live_db_apply.py::TestNoSideEffectWrites::test_apply_does_not_write_pricing,tests/test_u3c_live_db_apply.py,MIGRATION_REPORTING
error,tests/test_u3c_live_db_apply.py::TestNoSideEffectWrites::test_apply_no_cross_table_contamination,tests/test_u3c_live_db_apply.py,MIGRATION_REPORTING
error,tests/test_u4c_intake_api_contract.py::test_unauthenticated_request_to_workspaces_is_rejected,tests/test_u4c_intake_api_contract.py,MIGRATION_REPORTING
error,tests/test_u4c_intake_api_contract.py::test_authenticated_user_without_intake_create_cannot_post,tests/test_u4c_intake_api_contract.py,MIGRATION_REPORTING
error,tests/test_u4c_intake_api_contract.py::test_authenticated_user_without_intake_read_cannot_list_or_detail,tests/test_u4c_intake_api_contract.py,MIGRATION_REPORTING
error,tests/test_u4c_intake_api_contract.py::test_contextual_tenant_user_with_intake_create_can_create_workspace,tests/test_u4c_intake_api_contract.py,MIGRATION_REPORTING
error,tests/test_u4c_intake_api_contract.py::test_contextual_tenant_user_with_intake_read_can_list_and_detail_created_workspace,tests/test_u4c_intake_api_contract.py,MIGRATION_REPORTING
error,tests/test_u4c_intake_api_contract.py::test_failed_create_after_flush_rolls_back_without_partial_workspace,tests/test_u4c_intake_api_contract.py,MIGRATION_REPORTING
error,tests/test_u4c_intake_api_contract.py::test_detail_endpoint_does_not_return_another_tenant_workspace,tests/test_u4c_intake_api_contract.py,MIGRATION_REPORTING
error,tests/test_u4c_intake_backend_schema.py::test_024_migration_creates_exact_four_intake_tables,tests/test_u4c_intake_backend_schema.py,MIGRATION_REPORTING
error,tests/test_u4c_intake_backend_schema.py::test_024_migration_tables_include_tenant_and_audit_columns,tests/test_u4c_intake_backend_schema.py,MIGRATION_REPORTING
error,tests/test_u4c_intake_backend_schema.py::test_024_migration_does_not_create_public_intake_tables,tests/test_u4c_intake_backend_schema.py,MIGRATION_REPORTING
error,tests/test_u4c_intake_backend_schema.py::test_bootstrap_reconciles_missing_intake_tables_and_indexes,tests/test_u4c_intake_backend_schema.py,MIGRATION_REPORTING
error,tests/test_u4d_intake_parser_preview.py::test_upload_mapping_validation_rows_and_issues_are_staging_only,tests/test_u4d_intake_parser_preview.py,MIGRATION_REPORTING
error,tests/test_u4d_intake_parser_preview.py::test_upload_requires_create_or_update_permission,tests/test_u4d_intake_parser_preview.py,MIGRATION_REPORTING
error,tests/test_u4ib1_intake_apply_audit_schema.py::test_025_migration_adds_apply_audit_columns_defaults_indexes_and_constraints,tests/test_u4ib1_intake_apply_audit_schema.py,MIGRATION_REPORTING
error,tests/test_u4ib1_intake_apply_audit_schema.py::test_bootstrap_fresh_tenant_has_apply_audit_columns,tests/test_u4ib1_intake_apply_audit_schema.py,MIGRATION_REPORTING
error,tests/test_u4ib1_intake_apply_audit_schema.py::test_bootstrap_reconciles_existing_tenant_missing_apply_audit_columns,tests/test_u4ib1_intake_apply_audit_schema.py,MIGRATION_REPORTING
error,tests/test_u4ib2_intake_apply_service.py::test_apply_requires_intake_update,tests/test_u4ib2_intake_apply_service.py,MIGRATION_REPORTING
error,tests/test_u4ib2_intake_apply_service.py::test_apply_requires_skus_import,tests/test_u4ib2_intake_apply_service.py,MIGRATION_REPORTING
error,tests/test_u4ib2_intake_apply_service.py::test_successful_apply_creates_skus_and_updates_audit,tests/test_u4ib2_intake_apply_service.py,MIGRATION_REPORTING
error,tests/test_u4ib2_intake_apply_service.py::test_duplicate_staged_sku_code_fails_before_any_sku_write,tests/test_u4ib2_intake_apply_service.py,MIGRATION_REPORTING
error,tests/test_u4ib2_intake_apply_service.py::test_existing_official_sku_code_fails_before_any_sku_write,tests/test_u4ib2_intake_apply_service.py,MIGRATION_REPORTING
error,tests/test_u4ib2_intake_apply_service.py::test_blocking_validation_issue_fails_apply,tests/test_u4ib2_intake_apply_service.py,MIGRATION_REPORTING
error,tests/test_u4ib2_intake_apply_service.py::test_workspace_not_ready_for_export_fails_apply,tests/test_u4ib2_intake_apply_service.py,MIGRATION_REPORTING
error,tests/test_u4ib2_intake_apply_service.py::test_non_not_applied_status_fails_without_writes_or_audit_changes[applying],tests/test_u4ib2_intake_apply_service.py,MIGRATION_REPORTING
error,tests/test_u4ib2_intake_apply_service.py::test_non_not_applied_status_fails_without_writes_or_audit_changes[failed],tests/test_u4ib2_intake_apply_service.py,MIGRATION_REPORTING
error,tests/test_u4ib2_intake_apply_service.py::test_repeated_apply_returns_already_applied_without_duplicate_skus,tests/test_u4ib2_intake_apply_service.py,MIGRATION_REPORTING
error,tests/test_u4ib2_intake_apply_service.py::test_mid_apply_failure_rolls_back_sku_writes_and_audit,tests/test_u4ib2_intake_apply_service.py,MIGRATION_REPORTING
error,tests/test_u4ib2_intake_apply_service.py::test_cannot_apply_another_tenant_workspace,tests/test_u4ib2_intake_apply_service.py,MIGRATION_REPORTING
error,tests/test_u4ib2_intake_apply_service.py::test_missing_required_row_fields_fails_before_any_sku_write,tests/test_u4ib2_intake_apply_service.py,MIGRATION_REPORTING
error,tests/test_u6c_signup_email_verification_skeleton.py::test_signup_creates_pending_registration_and_one_active_verification_token,tests/test_u6c_signup_email_verification_skeleton.py,AUTH_ONBOARDING
failed,tests/test_u6c_signup_email_verification_skeleton.py::test_signup_stores_only_token_hash_and_dev_sink_captures_delivery,tests/test_u6c_signup_email_verification_skeleton.py,AUTH_ONBOARDING
error,tests/test_u6c_signup_email_verification_skeleton.py::test_duplicate_same_normalized_email_returns_neutral_success_without_duplicate_live_registration,tests/test_u6c_signup_email_verification_skeleton.py,AUTH_ONBOARDING
error,tests/test_u6c_signup_email_verification_skeleton.py::test_same_idempotency_key_and_fingerprint_is_safe,tests/test_u6c_signup_email_verification_skeleton.py,AUTH_ONBOARDING
error,tests/test_u6c_signup_email_verification_skeleton.py::test_idempotent_retry_does_not_expose_changed_internal_status,tests/test_u6c_signup_email_verification_skeleton.py,AUTH_ONBOARDING
failed,tests/test_u6c_signup_email_verification_skeleton.py::test_production_signup_fails_closed_without_email_provider_and_writes_no_rows,tests/test_u6c_signup_email_verification_skeleton.py,AUTH_ONBOARDING
failed,tests/test_u6c_signup_email_verification_skeleton.py::test_signup_endpoint_returns_503_when_email_delivery_is_unavailable,tests/test_u6c_signup_email_verification_skeleton.py,AUTH_ONBOARDING
failed,tests/test_u6c_signup_email_verification_skeleton.py::test_invalid_email_or_password_returns_validation_error_without_db_writes,tests/test_u6c_signup_email_verification_skeleton.py,AUTH_ONBOARDING
failed,tests/test_u6c_signup_email_verification_skeleton.py::test_signup_does_not_create_tenant_schema_users_roles_or_rbac,tests/test_u6c_signup_email_verification_skeleton.py,AUTH_ONBOARDING
failed,tests/test_u6c_signup_email_verification_skeleton.py::test_signup_response_has_no_raw_token_and_no_query_string_status_contract,tests/test_u6c_signup_email_verification_skeleton.py,AUTH_ONBOARDING
failed,tests/test_u6d_verify_email_endpoint.py::test_valid_token_verifies_registration_and_marks_token_used,tests/test_u6d_verify_email_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6d_verify_email_endpoint.py::test_invalid_token_returns_neutral_failure_and_writes_nothing,tests/test_u6d_verify_email_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6d_verify_email_endpoint.py::test_missing_or_query_string_token_returns_neutral_failure_and_writes_nothing,tests/test_u6d_verify_email_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6d_verify_email_endpoint.py::test_expired_token_returns_neutral_failure_and_writes_nothing,tests/test_u6d_verify_email_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6d_verify_email_endpoint.py::test_reused_token_cannot_verify_twice,tests/test_u6d_verify_email_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6d_verify_email_endpoint.py::test_token_for_non_pending_registration_does_not_regress_state,tests/test_u6d_verify_email_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6d_verify_email_endpoint.py::test_verify_email_provisions_tenant_schema_without_admin_rbac_side_effects,tests/test_u6d_verify_email_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6e0_onboarding_status_token_schema.py::test_no_onboarding_status_endpoint_or_runtime_route_added,tests/test_u6e0_onboarding_status_token_schema.py,AUTH_ONBOARDING
failed,tests/test_u6e_onboarding_status_endpoint.py::test_signup_creates_one_active_status_token_hash_for_new_registration,tests/test_u6e_onboarding_status_endpoint.py,AUTH_ONBOARDING
error,tests/test_u6e_onboarding_status_endpoint.py::test_duplicate_live_email_neutral_signup_creates_no_new_status_token,tests/test_u6e_onboarding_status_endpoint.py,AUTH_ONBOARDING
error,tests/test_u6e_onboarding_status_endpoint.py::test_idempotent_signup_retry_creates_no_duplicate_active_status_token,tests/test_u6e_onboarding_status_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6e_onboarding_status_endpoint.py::test_valid_body_status_token_returns_pending_email_verification,tests/test_u6e_onboarding_status_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6e_onboarding_status_endpoint.py::test_after_verify_email_valid_status_token_returns_active,tests/test_u6e_onboarding_status_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6e_onboarding_status_endpoint.py::test_invalid_status_token_returns_neutral_failure_and_writes_nothing,tests/test_u6e_onboarding_status_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6e_onboarding_status_endpoint.py::test_missing_status_token_returns_neutral_failure,tests/test_u6e_onboarding_status_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6e_onboarding_status_endpoint.py::test_query_string_status_token_alone_fails_neutrally,tests/test_u6e_onboarding_status_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6e_onboarding_status_endpoint.py::test_body_header_status_token_mismatch_fails_neutrally,tests/test_u6e_onboarding_status_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6e_onboarding_status_endpoint.py::test_expired_or_revoked_status_token_fails_neutrally,tests/test_u6e_onboarding_status_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6e_onboarding_status_endpoint.py::test_status_response_never_exposes_sensitive_internal_details,tests/test_u6e_onboarding_status_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6e_onboarding_status_endpoint.py::test_onboarding_status_has_no_tenant_schema_users_roles_or_rbac_side_effects,tests/test_u6e_onboarding_status_endpoint.py,AUTH_ONBOARDING
failed,tests/test_u6f_onboarding_auth_chain_closeout.py::test_end_to_end_signup_verify_status_happy_path_is_neutral_and_provisions_without_admin,tests/test_u6f_onboarding_auth_chain_closeout.py,AUTH_ONBOARDING
error,tests/test_u6f_onboarding_auth_chain_closeout.py::test_duplicate_email_neutrality_creates_no_second_live_registration_or_status_token,tests/test_u6f_onboarding_auth_chain_closeout.py,AUTH_ONBOARDING
error,tests/test_u6f_onboarding_auth_chain_closeout.py::test_idempotency_retry_and_conflict_do_not_create_duplicate_rows,tests/test_u6f_onboarding_auth_chain_closeout.py,AUTH_ONBOARDING
error,tests/test_u6f_onboarding_auth_chain_closeout.py::test_token_transport_and_invalid_missing_expired_reused_fail_neutrally,tests/test_u6f_onboarding_auth_chain_closeout.py,AUTH_ONBOARDING
failed,tests/test_u6f_onboarding_auth_chain_closeout.py::test_closeout_provisions_tenant_but_defers_admin_rbac_until_setup_credential,tests/test_u6f_onboarding_auth_chain_closeout.py,AUTH_ONBOARDING
failed,tests/test_u6f_onboarding_auth_chain_closeout.py::test_route_policy_keeps_only_expected_onboarding_auth_routes_public,tests/test_u6f_onboarding_auth_chain_closeout.py,AUTH_ONBOARDING
failed,tests/test_u6f_onboarding_auth_chain_closeout.py::test_migration_schema_sanity_for_u6f_closeout_gate,tests/test_u6f_onboarding_auth_chain_closeout.py,AUTH_ONBOARDING
failed,tests/test_u6h1_tenant_provisioning_service_skeleton.py::test_email_verified_registration_can_be_claimed_and_becomes_provisioning,tests/test_u6h1_tenant_provisioning_service_skeleton.py,AUTH_ONBOARDING
failed,tests/test_u6h1_tenant_provisioning_service_skeleton.py::test_blocked_statuses_do_not_mutate[pending_email_verification],tests/test_u6h1_tenant_provisioning_service_skeleton.py,AUTH_ONBOARDING
failed,tests/test_u6h1_tenant_provisioning_service_skeleton.py::test_blocked_statuses_do_not_mutate[expired],tests/test_u6h1_tenant_provisioning_service_skeleton.py,AUTH_ONBOARDING
failed,tests/test_u6h1_tenant_provisioning_service_skeleton.py::test_blocked_statuses_do_not_mutate[cancelled],tests/test_u6h1_tenant_provisioning_service_skeleton.py,AUTH_ONBOARDING
failed,tests/test_u6h1_tenant_provisioning_service_skeleton.py::test_blocked_statuses_do_not_mutate[failed],tests/test_u6h1_tenant_provisioning_service_skeleton.py,AUTH_ONBOARDING
failed,tests/test_u6h1_tenant_provisioning_service_skeleton.py::test_active_registration_with_assignment_returns_idempotent_existing_result,tests/test_u6h1_tenant_provisioning_service_skeleton.py,AUTH_ONBOARDING
failed,tests/test_u6h1_tenant_provisioning_service_skeleton.py::test_rollback_leaves_claimed_registration_state_unchanged,tests/test_u6h1_tenant_provisioning_service_skeleton.py,AUTH_ONBOARDING
failed,tests/test_u6h1_tenant_provisioning_service_skeleton.py::test_public_auth_routes_do_not_call_tenant_provisioning,tests/test_u6h1_tenant_provisioning_service_skeleton.py,AUTH_ONBOARDING
failed,tests/test_u6h1_tenant_provisioning_service_skeleton.py::test_claim_has_no_schema_user_role_rbac_or_wholesaler_side_effects,tests/test_u6h1_tenant_provisioning_service_skeleton.py,AUTH_ONBOARDING
failed,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py::test_provisioning_registration_creates_one_wholesaler_and_bootstrapped_schema,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py,AUTH_ONBOARDING
failed,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py::test_active_existing_registration_returns_idempotent_result,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py,AUTH_ONBOARDING
failed,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py::test_duplicate_retry_creates_no_duplicate_wholesaler_or_schema_corruption,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py,AUTH_ONBOARDING
failed,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py::test_non_provisioning_statuses_are_blocked_without_mutation[pending_email_verification],tests/test_u6h2_tenant_provisioning_wholesaler_schema.py,AUTH_ONBOARDING
failed,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py::test_non_provisioning_statuses_are_blocked_without_mutation[email_verified],tests/test_u6h2_tenant_provisioning_wholesaler_schema.py,AUTH_ONBOARDING
failed,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py::test_non_provisioning_statuses_are_blocked_without_mutation[cancelled],tests/test_u6h2_tenant_provisioning_wholesaler_schema.py,AUTH_ONBOARDING
failed,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py::test_non_provisioning_statuses_are_blocked_without_mutation[expired],tests/test_u6h2_tenant_provisioning_wholesaler_schema.py,AUTH_ONBOARDING
failed,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py::test_non_provisioning_statuses_are_blocked_without_mutation[failed],tests/test_u6h2_tenant_provisioning_wholesaler_schema.py,AUTH_ONBOARDING
failed,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py::test_bootstrap_failure_does_not_mark_active_or_completed,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py,AUTH_ONBOARDING
failed,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py::test_bootstrap_failure_message_does_not_persist_dsn_or_fake_password,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py,AUTH_ONBOARDING
failed,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py::test_no_user_role_rbac_or_admin_rows_are_seeded_by_slice,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py,AUTH_ONBOARDING
failed,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py::test_public_auth_routes_still_do_not_call_tenant_provisioning_service,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py,AUTH_ONBOARDING
failed,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py::test_active_existing_with_missing_schema_is_not_treated_as_idempotent,tests/test_u6h2_tenant_provisioning_wholesaler_schema.py,AUTH_ONBOARDING
failed,tests/test_u6h3_tenant_provisioning_reconcile_cleanup.py::test_first_attempt_partial_schema_failure_persists_retry_anchor_and_reconciles,tests/test_u6h3_tenant_provisioning_reconcile_cleanup.py,AUTH_ONBOARDING
failed,tests/test_u6h3_tenant_provisioning_reconcile_cleanup.py::test_partial_schema_after_failure_reconciles_to_active_without_duplicate_wholesaler,tests/test_u6h3_tenant_provisioning_reconcile_cleanup.py,AUTH_ONBOARDING
failed,tests/test_u6h3_tenant_provisioning_reconcile_cleanup.py::test_complete_schema_for_provisioning_registration_completes_without_bootstrap_rerun,tests/test_u6h3_tenant_provisioning_reconcile_cleanup.py,AUTH_ONBOARDING
failed,tests/test_u6h3_tenant_provisioning_reconcile_cleanup.py::test_partial_schema_bootstrap_rerun_failure_stays_not_active_and_sanitized,tests/test_u6h3_tenant_provisioning_reconcile_cleanup.py,AUTH_ONBOARDING
failed,tests/test_u6h3_tenant_provisioning_reconcile_cleanup.py::test_active_existing_remains_idempotent_after_reconcile,tests/test_u6h3_tenant_provisioning_reconcile_cleanup.py,AUTH_ONBOARDING
failed,tests/test_u6h3_tenant_provisioning_reconcile_cleanup.py::test_reconcile_seeds_no_user_role_rbac_or_admin_rows,tests/test_u6h3_tenant_provisioning_reconcile_cleanup.py,AUTH_ONBOARDING
failed,tests/test_u6h3_tenant_provisioning_reconcile_cleanup.py::test_public_auth_routes_do_not_call_tenant_provisioning_service,tests/test_u6h3_tenant_provisioning_reconcile_cleanup.py,AUTH_ONBOARDING
failed,tests/test_u6i0_owner_credential_setup_contract.py::test_contract_locks_public_endpoint_disclosure_boundary,tests/test_u6i0_owner_credential_setup_contract.py,AUTH_ONBOARDING
failed,tests/test_u6i0_owner_credential_setup_contract.py::test_branch_changes_only_contract_doc_and_static_test,tests/test_u6i0_owner_credential_setup_contract.py,AUTH_ONBOARDING
failed,tests/test_u6i0_owner_credential_setup_contract.py::test_no_runtime_code_files_changed_in_contract_branch,tests/test_u6i0_owner_credential_setup_contract.py,AUTH_ONBOARDING
failed,tests/test_u6i1_owner_credential_setup_schema.py::test_alembic_head_is_owner_credential_setup_tokens,tests/test_u6i1_owner_credential_setup_schema.py,AUTH_ONBOARDING
failed,tests/test_u6i1_owner_credential_setup_schema.py::test_branch_changes_only_allowed_schema_foundation_files,tests/test_u6i1_owner_credential_setup_schema.py,AUTH_ONBOARDING
failed,tests/test_u6i2_owner_credential_setup_token_issue.py::test_active_provisioned_registration_issues_hash_only_setup_token,tests/test_u6i2_owner_credential_setup_token_issue.py,AUTH_ONBOARDING
failed,tests/test_u6i2_owner_credential_setup_token_issue.py::test_duplicate_issue_returns_existing_without_creating_second_active_token,tests/test_u6i2_owner_credential_setup_token_issue.py,AUTH_ONBOARDING
failed,tests/test_u6i2_owner_credential_setup_token_issue.py::test_expired_prior_token_allows_new_setup_token_issue,tests/test_u6i2_owner_credential_setup_token_issue.py,AUTH_ONBOARDING
failed,tests/test_u6i2_owner_credential_setup_token_issue.py::test_used_or_revoked_prior_token_allows_new_setup_token_issue[used_at0-None],tests/test_u6i2_owner_credential_setup_token_issue.py,AUTH_ONBOARDING
failed,tests/test_u6i2_owner_credential_setup_token_issue.py::test_used_or_revoked_prior_token_allows_new_setup_token_issue[None-revoked_at1],tests/test_u6i2_owner_credential_setup_token_issue.py,AUTH_ONBOARDING
failed,tests/test_u6i2_owner_credential_setup_token_issue.py::test_blocked_statuses_create_no_setup_token_rows[email_verified],tests/test_u6i2_owner_credential_setup_token_issue.py,AUTH_ONBOARDING
failed,tests/test_u6i2_owner_credential_setup_token_issue.py::test_blocked_statuses_create_no_setup_token_rows[provisioning],tests/test_u6i2_owner_credential_setup_token_issue.py,AUTH_ONBOARDING
failed,tests/test_u6i2_owner_credential_setup_token_issue.py::test_blocked_statuses_create_no_setup_token_rows[failed],tests/test_u6i2_owner_credential_setup_token_issue.py,AUTH_ONBOARDING
failed,tests/test_u6i2_owner_credential_setup_token_issue.py::test_blocked_statuses_create_no_setup_token_rows[cancelled],tests/test_u6i2_owner_credential_setup_token_issue.py,AUTH_ONBOARDING
failed,tests/test_u6i2_owner_credential_setup_token_issue.py::test_active_registration_missing_provisioning_assignment_is_blocked[False-True-True],tests/test_u6i2_owner_credential_setup_token_issue.py,AUTH_ONBOARDING
failed,tests/test_u6i2_owner_credential_setup_token_issue.py::test_active_registration_missing_provisioning_assignment_is_blocked[True-False-True],tests/test_u6i2_owner_credential_setup_token_issue.py,AUTH_ONBOARDING
failed,tests/test_u6i2_owner_credential_setup_token_issue.py::test_active_registration_missing_provisioning_assignment_is_blocked[True-True-False],tests/test_u6i2_owner_credential_setup_token_issue.py,AUTH_ONBOARDING
failed,tests/test_u6i2_owner_credential_setup_token_issue.py::test_issue_service_creates_no_admin_rbac_or_business_data,tests/test_u6i2_owner_credential_setup_token_issue.py,AUTH_ONBOARDING
failed,tests/test_u6i2_owner_credential_setup_token_issue.py::test_no_public_endpoint_or_query_string_token_support,tests/test_u6i2_owner_credential_setup_token_issue.py,AUTH_ONBOARDING
failed,tests/test_u6i3_owner_credential_setup_consume.py::test_consume_valid_owner_setup_token_returns_admin_creation_inputs_without_persisting_password,tests/test_u6i3_owner_credential_setup_consume.py,AUTH_ONBOARDING
failed,tests/test_u6i3_owner_credential_setup_consume.py::test_invalid_or_missing_raw_token_fails_neutrally[None],tests/test_u6i3_owner_credential_setup_consume.py,AUTH_ONBOARDING
failed,tests/test_u6i3_owner_credential_setup_consume.py::test_invalid_or_missing_raw_token_fails_neutrally[],tests/test_u6i3_owner_credential_setup_consume.py,AUTH_ONBOARDING
failed,tests/test_u6i3_owner_credential_setup_consume.py::test_invalid_or_missing_raw_token_fails_neutrally[   ],tests/test_u6i3_owner_credential_setup_consume.py,AUTH_ONBOARDING
error,tests/test_u6i3_owner_credential_setup_consume.py::test_invalid_or_missing_raw_token_fails_neutrally[u6i3-missing-not-persisted],tests/test_u6i3_owner_credential_setup_consume.py,AUTH_ONBOARDING
error,tests/test_u6i3_owner_credential_setup_consume.py::test_non_actionable_token_states_fail_neutrally[expired],tests/test_u6i3_owner_credential_setup_consume.py,AUTH_ONBOARDING
error,tests/test_u6i3_owner_credential_setup_consume.py::test_non_actionable_token_states_fail_neutrally[revoked],tests/test_u6i3_owner_credential_setup_consume.py,AUTH_ONBOARDING
error,tests/test_u6i3_owner_credential_setup_consume.py::test_non_actionable_token_states_fail_neutrally[used],tests/test_u6i3_owner_credential_setup_consume.py,AUTH_ONBOARDING
error,tests/test_u6i3_owner_credential_setup_consume.py::test_non_actionable_token_states_fail_neutrally[deleted],tests/test_u6i3_owner_credential_setup_consume.py,AUTH_ONBOARDING
error,tests/test_u6i3_owner_credential_setup_consume.py::test_wrong_purpose_token_fails_neutrally,tests/test_u6i3_owner_credential_setup_consume.py,AUTH_ONBOARDING
error,tests/test_u6i3_owner_credential_setup_consume.py::test_consuming_used_token_twice_fails_neutrally_after_first_success,tests/test_u6i3_owner_credential_setup_consume.py,AUTH_ONBOARDING
error,tests/test_u6i3_owner_credential_setup_consume.py::test_consume_service_has_no_endpoint_query_string_or_admin_creation_boundary,tests/test_u6i3_owner_credential_setup_consume.py,AUTH_ONBOARDING
error,tests/test_u6i4_first_admin_rbac_creation.py::test_create_first_admin_user_role_permissions_and_mappings,tests/test_u6i4_first_admin_rbac_creation.py,AUTH_ONBOARDING
error,tests/test_u6i4_first_admin_rbac_creation.py::test_first_admin_creation_is_idempotent_without_duplicate_rbac,tests/test_u6i4_first_admin_rbac_creation.py,AUTH_ONBOARDING
error,tests/test_u6i4_first_admin_rbac_creation.py::test_reconciles_existing_owner_user_with_provided_hash_and_missing_rbac,tests/test_u6i4_first_admin_rbac_creation.py,AUTH_ONBOARDING
error,tests/test_u6i4_first_admin_rbac_creation.py::test_cross_tenant_isolation_only_writes_requested_schema,tests/test_u6i4_first_admin_rbac_creation.py,AUTH_ONBOARDING
failed,tests/test_u6i4_first_admin_rbac_creation.py::test_fail_closed_for_missing_absent_invalid_schema_or_missing_hash[setup1],tests/test_u6i4_first_admin_rbac_creation.py,AUTH_ONBOARDING
failed,tests/test_u6i4_first_admin_rbac_creation.py::test_fail_closed_for_missing_absent_invalid_schema_or_missing_hash[setup3],tests/test_u6i4_first_admin_rbac_creation.py,AUTH_ONBOARDING
error,tests/test_u6i5_owner_credential_setup_endpoint.py::test_setup_credential_succeeds_for_valid_token_and_password,tests/test_u6i5_owner_credential_setup_endpoint.py,AUTH_ONBOARDING
error,tests/test_u6i5_owner_credential_setup_endpoint.py::test_get_setup_credential_rejected,tests/test_u6i5_owner_credential_setup_endpoint.py,AUTH_ONBOARDING
error,tests/test_u6i5_owner_credential_setup_endpoint.py::test_invalid_or_missing_token_returns_neutral_error,tests/test_u6i5_owner_credential_setup_endpoint.py,AUTH_ONBOARDING
error,tests/test_u6i5_owner_credential_setup_endpoint.py::test_expired_token_returns_neutral_error_and_no_admin_created,tests/test_u6i5_owner_credential_setup_endpoint.py,AUTH_ONBOARDING
error,tests/test_u6i5_owner_credential_setup_endpoint.py::test_used_token_returns_neutral_error,tests/test_u6i5_owner_credential_setup_endpoint.py,AUTH_ONBOARDING
error,tests/test_u6i5_owner_credential_setup_endpoint.py::test_duplicate_setup_is_idempotent,tests/test_u6i5_owner_credential_setup_endpoint.py,AUTH_ONBOARDING
